peak intensity (photon),x (nm),y (nm),z (nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity (photon),background (photon),SNR (peak to background e-),Localization precision X(nm),Localization precision Y(nm),frame
132.549316406250000,5812.574218750000000,2016.387695312500000,0.000000000000000,160.073944091796875,160.073944091796875,1836.374145507812500,216.258468627929688,6.022137165069580,13.087667465209961,13.087664604187012,8.000000000000000
106.931144714355469,6300.957519531250000,3623.426025390625000,0.000000000000000,150.529953002929688,150.529953002929688,1310.063842773437500,193.651184082031250,5.233458042144775,14.306800842285156,14.306801795959473,9.000000000000000
111.872169494628906,6279.889648437500000,3574.651611328125000,0.000000000000000,130.353469848632813,130.353469848632813,1027.802368164062500,246.405532836914063,5.015086174011230,15.424577713012695,15.424575805664063,10.000000000000000
131.285491943359375,4838.735351562500000,2570.375976562500000,0.000000000000000,139.331649780273438,139.331649780273438,1378.030029296875000,197.726470947265625,6.141538143157959,12.076267242431641,12.076269149780273,11.000000000000000
114.162818908691406,4652.763183593750000,2613.472412109375000,0.000000000000000,139.331649780273438,139.331649780273438,1198.302856445312500,197.726470947265625,5.485177993774414,14.682568550109863,14.682568550109863,11.000000000000000
116.274322509765625,6366.431152343750000,3608.835937500000000,0.000000000000000,149.501007080078125,149.501007080078125,1405.123168945312500,184.582641601562500,5.688137054443359,13.593928337097168,13.593929290771484,12.000000000000000
113.565704345703125,4690.905273437500000,2592.753173828125000,0.000000000000000,118.886764526367188,118.886764526367188,867.873840332031250,189.050155639648438,5.539462089538574,13.517682075500488,13.517680168151855,12.000000000000000
123.146606445312500,3597.482666015625000,3428.755859375000000,0.000000000000000,154.004409790039063,154.004409790039063,1579.178344726562500,204.902404785156250,5.769249439239502,13.541273117065430,13.541274070739746,13.000000000000000
129.072250366210938,4617.641601562500000,4266.005371093750000,0.000000000000000,122.572784423828125,122.572784423828125,1048.487792968750000,193.366439819335938,6.099237918853760,12.947301864624023,12.947297096252441,13.000000000000000
189.951950073242188,4458.474609375000000,2950.956054687500000,0.000000000000000,155.004058837890625,155.004058837890625,2467.585937500000000,189.175003051757813,8.277853012084961,8.620804786682129,8.620805740356445,15.000000000000000
208.861083984375000,4429.307617187500000,2982.360351562500000,0.000000000000000,140.342071533203125,140.342071533203125,2224.209472656250000,215.429168701171875,8.603837966918945,8.479125976562500,8.479125976562500,16.000000000000000
117.924186706542969,4674.989257812500000,2975.290527343750000,0.000000000000000,140.342071533203125,140.342071533203125,1255.801635742187500,215.429168701171875,5.480456352233887,13.970363616943359,13.970365524291992,16.000000000000000
183.170516967773438,4546.088867187500000,2960.384521484375000,0.000000000000000,141.115493774414063,141.115493774414063,1972.183715820312500,267.535583496093750,7.321079254150391,10.412911415100098,10.412911415100098,17.000000000000000
152.053573608398438,4698.781250000000000,3287.834228515625000,0.000000000000000,122.895477294921875,122.895477294921875,1241.683349609375000,238.981887817382813,6.524614334106445,11.828186035156250,11.828188896179199,18.000000000000000
139.751541137695313,4748.141113281250000,3100.815917968750000,0.000000000000000,122.895477294921875,122.895477294921875,1141.223754882812500,238.981887817382813,6.093348503112793,12.670610427856445,12.670609474182129,18.000000000000000
124.396881103515625,6364.437011718750000,3560.031982421875000,0.000000000000000,153.999038696289063,153.999038696289063,1595.100097656250000,216.602493286132813,5.716088294982910,13.735857009887695,13.735858917236328,19.000000000000000
132.272994995117188,6354.528320312500000,1532.883300781250000,0.000000000000000,140.230499267578125,140.230499267578125,1406.366699218750000,242.783340454101563,5.795476913452148,13.583946228027344,13.583948135375977,19.000000000000000
164.114196777343750,6304.154785156250000,1532.649658203125000,0.000000000000000,120.832023620605469,120.832023620605469,1295.545410156250000,249.022827148437500,6.851178646087646,10.934182167053223,10.934182167053223,19.000000000000000
186.617752075195313,4726.796875000000000,3244.793701171875000,0.000000000000000,148.498214721679688,148.498214721679688,2225.040283203125000,191.748611450195313,8.140723228454590,8.936350822448730,8.936350822448730,20.000000000000000
132.711791992187500,6415.218261718750000,1481.141357421875000,0.000000000000000,140.001220703125000,140.001220703125000,1406.421630859375000,265.688049316406250,5.641780376434326,13.557490348815918,13.557490348815918,20.000000000000000
131.639282226562500,4270.298339843750000,2097.583251953125000,0.000000000000000,117.222602844238281,117.222602844238281,978.026489257812500,241.964416503906250,5.778913497924805,13.673353195190430,13.673352241516113,20.000000000000000
128.108383178710938,5090.740722656250000,2861.502929687500000,0.000000000000000,108.723419189453125,108.723419189453125,818.777893066406250,252.423446655273438,5.572477340698242,14.114218711853027,14.114218711853027,20.000000000000000
94.607383728027344,4184.961425781250000,2145.459472656250000,0.000000000000000,88.597206115722656,88.597206115722656,401.520263671875000,256.789550781250000,4.282450199127197,19.172435760498047,19.172435760498047,21.000000000000000
131.898727416992188,4106.394531250000000,3137.503906250000000,0.000000000000000,135.182632446289063,135.182632446289063,1303.241088867187500,223.913223266601563,5.933304309844971,13.098694801330566,13.098692893981934,21.000000000000000
121.170661926269531,4177.105468750000000,2125.145019531250000,0.000000000000000,116.062294006347656,116.062294006347656,882.515197753906250,246.309341430664063,5.363482952117920,14.734925270080566,14.734924316406250,22.000000000000000
128.041381835937500,6105.418457031250000,3492.959472656250000,0.000000000000000,130.695526123046875,130.695526123046875,1182.535644531250000,222.136657714843750,5.805934429168701,13.647022247314453,13.647022247314453,22.000000000000000
136.842376708984375,6198.052734375000000,3480.188476562500000,0.000000000000000,120.323440551757813,120.323440551757813,1071.182495117187500,217.137329101562500,6.171598911285400,12.367854118347168,12.367854118347168,22.000000000000000
178.342895507812500,5010.989257812500000,2916.429443359375000,0.000000000000000,156.361938476562500,156.361938476562500,2357.546386718750000,218.417266845703125,7.597278594970703,9.976326942443848,9.976326942443848,23.000000000000000
235.088806152343750,5050.118164062500000,2929.881591796875000,0.000000000000000,127.479461669921875,127.479461669921875,2065.640869140625000,228.747695922851563,9.262233734130859,7.872744560241699,7.872744560241699,24.000000000000000
153.934326171875000,5923.084960937500000,3406.026855468750000,0.000000000000000,126.637664794921875,126.637664794921875,1334.761474609375000,210.490982055664063,6.842227458953857,10.843059539794922,10.843059539794922,24.000000000000000
114.270408630371094,5681.798339843750000,3246.310546875000000,0.000000000000000,126.637664794921875,126.637664794921875,990.836364746093750,210.490982055664063,5.380440235137939,14.312024116516113,14.312024116516113,24.000000000000000
140.192825317382813,4280.108398437500000,2954.133789062500000,0.000000000000000,137.901275634765625,137.901275634765625,1441.467163085937500,237.864913940429688,6.118049621582031,12.333333969116211,12.333335876464844,25.000000000000000
160.713378906250000,5857.716796875000000,3454.120361328125000,0.000000000000000,146.591506958007813,146.591506958007813,1867.291259765625000,190.807510375976563,7.273488044738770,10.295937538146973,10.295938491821289,25.000000000000000
147.160629272460938,3843.316162109375000,2966.770019531250000,0.000000000000000,156.103149414062500,156.103149414062500,1938.908569335937500,206.792724609375000,6.637199401855469,11.160099029541016,11.160100936889648,25.000000000000000
226.542236328125000,3813.944580078125000,2969.829589843750000,0.000000000000000,154.177658081054688,154.177658081054688,2911.618652343750000,257.315429687500000,8.738897323608398,8.223578453063965,8.223579406738281,26.000000000000000
330.934631347656250,4281.299804687500000,3012.202148437500000,0.000000000000000,153.770080566406250,153.770080566406250,4230.855957031250000,241.771789550781250,11.733901023864746,5.918517589569092,5.918517112731934,26.000000000000000
145.102890014648438,4996.606445312500000,2962.094970703125000,0.000000000000000,121.230186462402344,121.230186462402344,1153.028442382812500,264.005859375000000,6.087275028228760,12.873012542724609,12.873012542724609,26.000000000000000
130.091506958007813,6083.350585937500000,1580.710327148437500,0.000000000000000,146.717971801757813,146.717971801757813,1514.111694335937500,212.704605102539063,5.962072849273682,13.191857337951660,13.191859245300293,27.000000000000000
139.943664550781250,4813.733398437500000,2043.169921875000000,0.000000000000000,154.975311279296875,154.975311279296875,1817.275024414062500,218.293609619140625,6.273849964141846,12.017107009887695,12.017107963562012,30.000000000000000
139.270736694335938,5357.562500000000000,3277.053466796875000,0.000000000000000,89.058906555175781,89.058906555175781,597.251159667968750,228.143051147460938,6.165217399597168,12.290466308593750,12.290468215942383,30.000000000000000
101.772857666015625,3821.116699218750000,4152.717773437500000,0.000000000000000,99.778930664062500,99.778930664062500,547.837890625000000,256.753112792968750,4.560767173767090,17.044864654541016,17.044866561889648,31.000000000000000
122.526374816894531,5724.275878906250000,3290.344238281250000,0.000000000000000,111.839508056640625,111.839508056640625,828.633483886718750,235.534194946289063,5.494365692138672,14.227075576782227,14.227075576782227,35.000000000000000
124.327461242675781,5744.343750000000000,3280.093261718750000,0.000000000000000,122.542625427246094,122.542625427246094,1009.447631835937500,204.343643188476563,5.819056034088135,13.010515213012695,13.010515213012695,36.000000000000000
95.518531799316406,4206.890625000000000,3756.116943359375000,0.000000000000000,128.141769409179688,128.141769409179688,848.030456542968750,198.275604248046875,4.728597164154053,16.364778518676758,16.364778518676758,37.000000000000000
130.328826904296875,6419.133789062500000,3629.617675781250000,0.000000000000000,118.268074035644531,118.268074035644531,985.639099121093750,188.447280883789063,6.193894863128662,12.181852340698242,12.181852340698242,37.000000000000000
159.388137817382813,4152.491210937500000,2103.718505859375000,0.000000000000000,137.475723266601563,137.475723266601563,1628.734985351562500,199.010696411132813,7.143958568572998,10.392503738403320,10.392503738403320,38.000000000000000
107.966590881347656,5255.960449218750000,2382.495849609375000,0.000000000000000,79.926849365234375,79.926849365234375,372.921295166015625,234.959152221679688,4.947155952453613,15.671759605407715,15.671759605407715,40.000000000000000
170.558166503906250,4464.903320312500000,2940.172119140625000,0.000000000000000,125.548736572265625,125.548736572265625,1453.582275390625000,256.815521240234375,7.000594139099121,10.868255615234375,10.868255615234375,41.000000000000000
252.485916137695313,4466.653320312500000,2940.083007812500000,0.000000000000000,146.172317504882813,146.172317504882813,2916.821533203125000,255.539566040039063,9.505187034606934,7.565257549285889,7.565257549285889,43.000000000000000
144.781555175781250,3518.060791015625000,2237.310546875000000,0.000000000000000,89.222694396972656,89.222694396972656,623.169677734375000,235.945587158203125,6.296113967895508,11.989249229431152,11.989250183105469,43.000000000000000
131.495697021484375,4410.753417968750000,2527.631835937500000,0.000000000000000,154.212417602539063,154.212417602539063,1690.801513671875000,231.473556518554688,5.856563568115234,13.097879409790039,13.097879409790039,43.000000000000000
315.499328613281250,4450.790039062500000,2967.039794921875000,0.000000000000000,150.356979370117188,150.356979370117188,3856.452636718750000,268.051788330078125,11.082180023193359,6.418237686157227,6.418237209320068,44.000000000000000
133.986801147460938,4406.903808593750000,2502.691894531250000,0.000000000000000,135.943771362304688,135.943771362304688,1338.822753906250000,251.621536254882813,5.789686679840088,13.292408943176270,13.292407035827637,45.000000000000000
103.518821716308594,4412.615234375000000,3600.581787109375000,0.000000000000000,110.451011657714844,110.451011657714844,682.811889648437500,267.953491210937500,4.557454586029053,18.365501403808594,18.365499496459961,45.000000000000000
138.868392944335938,4341.404296875000000,2568.007324218750000,0.000000000000000,147.368865966796875,147.368865966796875,1630.637084960937500,265.831634521484375,5.857375621795654,13.025446891784668,13.025446891784668,45.000000000000000
186.531631469726563,4451.901855468750000,2934.842529296875000,0.000000000000000,134.197052001953125,134.197052001953125,1816.271606445312500,266.115844726562500,7.439414024353027,10.094510078430176,10.094509124755859,45.000000000000000
111.870742797851563,4347.529785156250000,2522.334960937500000,0.000000000000000,148.935363769531250,148.935363769531250,1341.697387695312500,236.988052368164063,5.082272052764893,14.053327560424805,14.053327560424805,47.000000000000000
165.921813964843750,4511.881347656250000,4256.596679687500000,0.000000000000000,114.373893737792969,114.373893737792969,1173.544921875000000,227.544082641601563,7.097676277160645,10.443120956420898,10.443120956420898,49.000000000000000
142.888153076171875,4727.448242187500000,3077.547363281250000,0.000000000000000,133.903015136718750,133.903015136718750,1385.221923828125000,216.549972534179688,6.395145416259766,11.619567871093750,11.619566917419434,49.000000000000000
109.634719848632813,5629.339355468750000,3412.441650390625000,0.000000000000000,85.864120483398438,85.864120483398438,437.032745361328125,229.628112792968750,5.050637722015381,15.737902641296387,15.737904548645020,50.000000000000000
121.588264465332031,6138.790039062500000,4043.513183593750000,0.000000000000000,104.117027282714844,104.117027282714844,712.652099609375000,227.857055664062500,5.519100666046143,14.154651641845703,14.154651641845703,51.000000000000000
116.141845703125000,5642.958984375000000,3349.702148437500000,0.000000000000000,124.317031860351563,124.317031860351563,970.492919921875000,230.825607299804688,5.290668964385986,14.840150833129883,14.840150833129883,51.000000000000000
199.927200317382813,4242.486328125000000,3695.591064453125000,0.000000000000000,143.484039306640625,143.484039306640625,2225.468750000000000,257.247253417968750,7.934091091156006,9.517976760864258,9.517976760864258,51.000000000000000
154.204544067382813,4130.824218750000000,3507.424560546875000,0.000000000000000,143.484039306640625,143.484039306640625,1716.511718750000000,257.247253417968750,6.450656414031982,12.230502128601074,12.230503082275391,51.000000000000000
138.293395996093750,4040.177490234375000,3420.807617187500000,0.000000000000000,155.323104858398438,155.323104858398438,1803.914550781250000,247.077255249023438,5.977621078491211,12.806781768798828,12.806782722473145,52.000000000000000
184.661437988281250,4232.880371093750000,3650.563720703125000,0.000000000000000,155.323104858398438,155.323104858398438,2408.744628906250000,247.077255249023438,7.541052818298340,9.867096900939941,9.867095947265625,52.000000000000000
178.433258056640625,4697.300781250000000,3053.189697265625000,0.000000000000000,118.701095581054688,118.701095581054688,1359.338623046875000,247.822097778320313,7.333429813385010,10.221598625183105,10.221599578857422,52.000000000000000
117.206886291503906,4039.558837890625000,3436.378417968750000,0.000000000000000,127.891304016113281,127.891304016113281,1036.519653320312500,234.958236694335938,5.299637794494629,15.289748191833496,15.289746284484863,53.000000000000000
168.805130004882813,4236.664062500000000,3655.268066406250000,0.000000000000000,127.891304016113281,127.891304016113281,1492.828979492187500,234.958236694335938,7.128340244293213,10.328166961669922,10.328166007995605,53.000000000000000
112.090049743652344,4098.617187500000000,3397.594726562500000,0.000000000000000,89.999519348144531,89.999519348144531,490.896362304687500,229.856018066406250,5.143450260162354,15.413548469543457,15.413548469543457,54.000000000000000
137.095474243164063,4513.013183593750000,2816.097167968750000,0.000000000000000,108.688903808593750,108.688903808593750,875.660766601562500,252.516128540039063,5.893502235412598,13.371584892272949,13.371585845947266,54.000000000000000
114.831382751464844,3604.858398437500000,2765.533203125000000,0.000000000000000,157.009826660156250,157.009826660156250,1530.582153320312500,201.033081054687500,5.482471942901611,13.758531570434570,13.758533477783203,54.000000000000000
88.759529113769531,3589.297851562500000,2748.633544921875000,0.000000000000000,145.439361572265625,145.439361572265625,1015.129211425781250,207.729782104492188,4.373979091644287,18.219879150390625,18.219877243041992,55.000000000000000
145.742889404296875,3551.741455078125000,2736.375732421875000,0.000000000000000,92.375144958496094,92.375144958496094,672.419128417968750,218.718017578125000,6.477809429168701,11.983776092529297,11.983776092529297,57.000000000000000
129.820999145507813,3615.458251953125000,2769.000732421875000,0.000000000000000,151.056015014648438,151.056015014648438,1601.634277343750000,183.942993164062500,6.218843460083008,12.166754722595215,12.166754722595215,58.000000000000000
115.042785644531250,3550.859863281250000,2791.506103515625000,0.000000000000000,75.832771301269531,75.832771301269531,357.697296142578125,214.905014038085938,5.374066352844238,15.172263145446777,15.172263145446777,60.000000000000000
119.432617187500000,5074.929687500000000,3084.383300781250000,0.000000000000000,144.228149414062500,144.228149414062500,1343.276367187500000,212.741043090820313,5.560407161712646,14.096807479858398,14.096809387207031,62.000000000000000
91.579826354980469,5659.690917968750000,2286.137695312500000,0.000000000000000,128.911544799804688,128.911544799804688,822.859863281250000,225.825347900390625,4.361732959747314,18.889188766479492,18.889184951782227,64.000000000000000
96.065376281738281,3849.481201171875000,3352.057617187500000,0.000000000000000,78.514198303222656,78.514198303222656,320.188476562500000,230.130477905273438,4.513296604156494,17.814338684082031,17.814338684082031,65.000000000000000
204.878906250000000,4280.556152343750000,3688.616943359375000,0.000000000000000,110.351867675781250,110.351867675781250,1348.959716796875000,240.022338867187500,8.241982460021973,9.089321136474609,9.089321136474609,66.000000000000000
151.004409790039063,4245.881835937500000,3706.102050781250000,0.000000000000000,123.756355285644531,123.756355285644531,1250.452026367187500,263.828277587890625,6.290995121002197,11.815160751342773,11.815159797668457,66.000000000000000
144.401336669921875,4832.873046875000000,2559.572265625000000,0.000000000000000,132.839355468750000,132.839355468750000,1377.739746093750000,266.218505859375000,6.046686649322510,12.515794754028320,12.515794754028320,66.000000000000000
170.084793090820313,4751.075683593750000,2512.024902343750000,0.000000000000000,154.558410644531250,154.558410644531250,2196.813232421875000,235.539108276367188,7.165887355804443,10.239285469055176,10.239286422729492,67.000000000000000
230.036407470703125,4221.379394531250000,3721.698730468750000,0.000000000000000,154.523574829101563,154.523574829101563,2969.808593750000000,226.707702636718750,9.133271217346191,7.820123672485352,7.820124626159668,67.000000000000000
82.576309204101563,3894.353759765625000,3058.749511718750000,0.000000000000000,67.038887023925781,67.038887023925781,200.655670166015625,215.380645751953125,4.059241771697998,20.948709487915039,20.948709487915039,68.000000000000000
128.818450927734375,4679.095214843750000,2494.342285156250000,0.000000000000000,146.597793579101563,146.597793579101563,1496.839965820312500,220.852020263671875,5.845408439636230,13.110124588012695,13.110128402709961,68.000000000000000
166.461486816406250,4863.988281250000000,2535.037109375000000,0.000000000000000,103.194168090820313,103.194168090820313,958.443359375000000,267.808868408203125,6.777974128723145,11.240779876708984,11.240780830383301,68.000000000000000
94.066764831542969,4064.791503906250000,4230.959472656250000,0.000000000000000,86.377449035644531,86.377449035644531,379.471649169921875,217.481109619140625,4.522099018096924,17.428220748901367,17.428220748901367,69.000000000000000
180.562210083007813,4818.516601562500000,2443.952392578125000,0.000000000000000,123.581092834472656,123.581092834472656,1490.985229492187500,262.381835937500000,7.279787063598633,10.102457046508789,10.102457046508789,69.000000000000000
177.549362182617188,4656.073242187500000,2416.900390625000000,0.000000000000000,143.750137329101563,143.750137329101563,1983.709350585937500,234.328536987304688,7.423369884490967,10.135926246643066,10.135927200317383,69.000000000000000
154.688476562500000,4787.460937500000000,2495.878662109375000,0.000000000000000,157.436614990234375,157.436614990234375,2073.059814453125000,251.089111328125000,6.515985965728760,11.994653701782227,11.994654655456543,70.000000000000000
130.848510742187500,4340.594726562500000,3007.494384765625000,0.000000000000000,159.264160156250000,159.264160156250000,1794.515747070312500,206.574218750000000,6.044325828552246,12.117159843444824,12.117159843444824,71.000000000000000
122.393356323242188,4352.892089843750000,3003.984130859375000,0.000000000000000,145.163879394531250,145.163879394531250,1394.496337890625000,216.944976806640625,5.637773990631104,13.728894233703613,13.728895187377930,71.000000000000000
171.970916748046875,4747.911132812500000,2544.939208984375000,0.000000000000000,157.630538940429688,157.630538940429688,2310.351806640625000,227.248580932617188,7.303236961364746,10.101176261901855,10.101177215576172,72.000000000000000
198.488952636718750,4404.956542968750000,2864.240234375000000,0.000000000000000,156.626632690429688,156.626632690429688,2632.751953125000000,228.423492431640625,8.151418685913086,9.081893920898438,9.081892967224121,72.000000000000000
141.193923950195313,4757.333007812500000,2493.045898437500000,0.000000000000000,132.560134887695313,132.560134887695313,1341.480102539062500,259.497833251953125,5.985177993774414,12.861245155334473,12.861246109008789,73.000000000000000
154.978958129882813,4789.770507812500000,2497.319580078125000,0.000000000000000,140.533477783203125,140.533477783203125,1654.911132812500000,240.995086669921875,6.608541488647461,10.829709053039551,10.829709053039551,74.000000000000000
136.032928466796875,4756.773925781250000,2493.615234375000000,0.000000000000000,148.900146484375000,148.900146484375000,1630.709960937500000,253.221359252929688,5.850508213043213,13.243548393249512,13.243546485900879,75.000000000000000
175.146972656250000,4774.012207031250000,2473.669189453125000,0.000000000000000,152.310958862304688,152.310958862304688,2196.885009765625000,245.806594848632813,7.243556022644043,10.484476089477539,10.484475135803223,76.000000000000000
104.656509399414063,3603.279541015625000,3481.438720703125000,0.000000000000000,81.763275146484375,81.763275146484375,378.290252685546875,249.002380371093750,4.722154617309570,16.370096206665039,16.370096206665039,80.000000000000000
122.275581359863281,6368.332519531250000,1969.231811523437500,0.000000000000000,134.477874755859375,134.477874755859375,1195.594116210937500,206.670898437500000,5.720623970031738,13.850688934326172,13.850688934326172,80.000000000000000
123.351715087890625,4228.050781250000000,2979.593750000000000,0.000000000000000,126.438049316406250,126.438049316406250,1066.210937500000000,215.587524414062500,5.685262203216553,13.647543907165527,13.647543907165527,81.000000000000000
107.091072082519531,3551.656005859375000,3508.592529296875000,0.000000000000000,118.965782165527344,118.965782165527344,819.482666015625000,261.031188964843750,4.736128807067871,16.710319519042969,16.710319519042969,81.000000000000000
132.505599975585938,6399.295898437500000,1987.506469726562500,0.000000000000000,148.562850952148438,148.562850952148438,1581.237182617187500,220.023895263671875,5.988289356231689,12.517656326293945,12.517657279968262,81.000000000000000
130.825241088867188,5191.677734375000000,2197.250732421875000,0.000000000000000,142.415328979492188,142.415328979492188,1434.654663085937500,239.521911621093750,5.768372058868408,13.363848686218262,13.363848686218262,84.000000000000000
150.398132324218750,4541.140625000000000,2668.461181640625000,0.000000000000000,147.446884155273438,147.446884155273438,1767.893310546875000,215.794326782226563,6.668896675109863,11.441712379455566,11.441712379455566,84.000000000000000
142.038940429687500,5226.911621093750000,2236.132812500000000,0.000000000000000,136.979217529296875,136.979217529296875,1440.984252929687500,240.431747436523438,6.162750720977783,12.473160743713379,12.473162651062012,85.000000000000000
94.948318481445313,3626.077636718750000,2369.415771484375000,0.000000000000000,148.294357299804688,148.294357299804688,1128.960937500000000,213.863937377929688,4.584650993347168,17.377126693725586,17.377126693725586,87.000000000000000
132.789978027343750,4241.525878906250000,3673.000000000000000,0.000000000000000,141.447326660156250,141.447326660156250,1436.472045898437500,202.504821777343750,6.153442382812500,12.170551300048828,12.170551300048828,92.000000000000000
93.399925231933594,4359.623046875000000,2922.048583984375000,0.000000000000000,126.753860473632813,126.753860473632813,811.355712890625000,203.393829345703125,4.600292205810547,17.489894866943359,17.489892959594727,92.000000000000000
122.004898071289063,6414.132812500000000,3959.330810546875000,0.000000000000000,126.351921081542969,126.351921081542969,1053.133422851562500,222.850708007812500,5.574743270874023,14.061545372009277,14.061545372009277,94.000000000000000
131.677902221679688,5483.364257812500000,1859.142089843750000,0.000000000000000,147.072158813476563,147.072158813476563,1539.984130859375000,215.838638305664063,5.993650436401367,12.937602996826172,12.937604904174805,95.000000000000000
142.331390380859375,3928.245605468750000,4046.497070312500000,0.000000000000000,125.275131225585938,125.275131225585938,1207.738281250000000,233.628326416015625,6.228683948516846,11.774183273315430,11.774185180664063,96.000000000000000
157.571212768554688,5960.160644531250000,2022.776367187500000,0.000000000000000,142.040847778320313,142.040847778320313,1718.880737304687500,244.944717407226563,6.664255142211914,11.146310806274414,11.146310806274414,96.000000000000000
187.267486572265625,5459.414550781250000,1855.569213867187500,0.000000000000000,159.768005371093750,159.768005371093750,2584.546875000000000,226.588409423828125,7.810953617095947,9.544646263122559,9.544646263122559,96.000000000000000
252.019531250000000,5938.323242187500000,2023.023193359375000,0.000000000000000,155.052307128906250,155.052307128906250,3275.917968750000000,213.947006225585938,9.906565666198730,7.239619731903076,7.239618778228760,96.000000000000000
140.695037841796875,5494.161621093750000,1841.614013671875000,0.000000000000000,85.761215209960938,85.761215209960938,559.503784179687500,277.654388427734375,5.836808204650879,12.864001274108887,12.864002227783203,97.000000000000000
143.170288085937500,5452.762695312500000,1935.008056640625000,0.000000000000000,152.575363159179688,152.575363159179688,1802.038818359375000,261.198638916015625,6.041297912597656,12.852496147155762,12.852498054504395,98.000000000000000
132.622436523437500,5451.144042968750000,1893.125732421875000,0.000000000000000,127.792007446289063,127.792007446289063,1171.026611328125000,259.102691650390625,5.685812473297119,13.666513442993164,13.666512489318848,98.000000000000000
171.320098876953125,5402.165527343750000,1847.456787109375000,0.000000000000000,149.948196411132813,149.948196411132813,2082.731201171875000,209.090652465820313,7.453292369842529,9.954504966735840,9.954504966735840,99.000000000000000
162.292556762695313,5458.815917968750000,1847.147583007812500,0.000000000000000,155.054214477539063,155.054214477539063,2109.639160156250000,238.486892700195313,6.878791809082031,11.062574386596680,11.062574386596680,100.000000000000000
141.553680419921875,5960.259765625000000,3400.042236328125000,0.000000000000000,136.840927124023438,136.840927124023438,1433.162841796875000,196.180084228515625,6.535820960998535,11.539238929748535,11.539238929748535,103.000000000000000
115.018577575683594,5984.913085937500000,3352.429199218750000,0.000000000000000,150.237289428710938,150.237289428710938,1403.672729492187500,196.477325439453125,5.529783248901367,13.393696784973145,13.393697738647461,104.000000000000000
335.962585449218750,3529.713134765625000,2363.388671875000000,0.000000000000000,145.638076782226563,145.638076782226563,3852.859375000000000,244.386306762695313,11.833482742309570,5.854176044464111,5.854177474975586,105.000000000000000
129.020278930664063,3520.448974609375000,2388.601562500000000,0.000000000000000,138.905090332031250,138.905090332031250,1345.973999023437500,227.319290161132813,5.799521923065186,13.076868057250977,13.076866149902344,106.000000000000000
217.704803466796875,5194.053222656250000,2143.946289062500000,0.000000000000000,148.188232421875000,148.188232421875000,2584.864990234375000,235.687240600585938,8.675556182861328,8.351096153259277,8.351097106933594,106.000000000000000
166.428894042968750,4675.410644531250000,3281.488037109375000,0.000000000000000,157.533248901367188,157.533248901367188,2233.137939453125000,191.628616333007813,7.463088989257813,9.849895477294922,9.849895477294922,107.000000000000000
135.124374389648438,5111.887207031250000,3123.176757812500000,0.000000000000000,149.008071899414063,149.008071899414063,1622.167480468750000,199.817184448242188,6.264918804168701,12.243244171142578,12.243244171142578,109.000000000000000
196.855514526367188,4000.311767578125000,3288.475830078125000,0.000000000000000,128.511993408203125,128.511993408203125,1757.831787109375000,234.401458740234375,8.043513298034668,9.085263252258301,9.085263252258301,110.000000000000000
