peak intensity (photon),x (nm),y (nm),z (nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity (photon),background (photon),SNR (peak to background e-),Localization precision X(nm),Localization precision Y(nm),frame
231.212326049804688,4096.321289062500000,3895.001953125000000,0.000000000000000,113.223434448242188,113.223434448242188,1602.603149414062500,139.741363525390625,10.870713233947754,6.315290451049805,6.315290927886963,6.000000000000000
175.744369506835938,4093.656250000000000,3871.391357421875000,0.000000000000000,99.896430969238281,99.896430969238281,948.251953125000000,139.527954101562500,8.962834358215332,7.844995498657227,7.844995498657227,7.000000000000000
123.574386596679688,4662.955566406250000,3676.256835937500000,0.000000000000000,124.284431457519531,124.284431457519531,1032.058471679687500,122.595214843750000,7.132112503051758,10.221197128295898,10.221197128295898,7.000000000000000
181.253417968750000,4088.524169921875000,4184.810058593750000,0.000000000000000,105.083290100097656,105.083290100097656,1082.171020507812500,130.386642456054688,9.297506332397461,7.417180061340332,7.417179584503174,7.000000000000000
103.248939514160156,6256.387207031250000,3786.326904296875000,0.000000000000000,108.627189636230469,108.627189636230469,658.726440429687500,121.174812316894531,6.241055965423584,11.907110214233398,11.907111167907715,7.000000000000000
92.882743835449219,3627.136962890625000,2445.771728515625000,0.000000000000000,128.976364135742188,128.976364135742188,835.406127929687500,120.828369140625000,5.753450870513916,13.084318161010742,13.084317207336426,7.000000000000000
139.399734497070313,4627.978027343750000,2665.020263671875000,0.000000000000000,109.082763671875000,109.082763671875000,896.843322753906250,122.663780212402344,7.797683238983154,9.170645713806152,9.170645713806152,7.000000000000000
176.965438842773438,5368.274414062500000,2747.883300781250000,0.000000000000000,88.884773254394531,88.884773254394531,755.936950683593750,197.159225463867188,8.284898757934570,8.849400520324707,8.849400520324707,7.000000000000000
66.545623779296875,5414.548339843750000,3891.866699218750000,0.000000000000000,96.675109863281250,96.675109863281250,336.272399902343750,112.169319152832031,4.507606506347656,16.689376831054688,16.689376831054688,8.000000000000000
245.002807617187500,3691.288085937500000,3085.488769531250000,0.000000000000000,106.581718444824219,106.581718444824219,1504.800415039062500,138.554473876953125,11.328251838684082,5.929254055023193,5.929254531860352,8.000000000000000
90.599784851074219,4718.059570312500000,3692.064208984375000,0.000000000000000,88.675460815429688,88.675460815429688,385.191284179687500,137.420471191406250,5.433095932006836,13.986960411071777,13.986960411071777,8.000000000000000
150.137481689453125,5339.955566406250000,2764.766601562500000,0.000000000000000,112.987129211425781,112.987129211425781,1036.309570312500000,132.810913085937500,8.082439422607422,8.741455078125000,8.741456031799316,8.000000000000000
234.848129272460938,5360.471191406250000,2508.781250000000000,0.000000000000000,112.987129211425781,112.987129211425781,1621.016601562500000,132.810913085937500,11.091016769409180,6.069702148437500,6.069702148437500,8.000000000000000
114.459930419921875,5386.986328125000000,3888.507812500000000,0.000000000000000,115.333023071289063,115.333023071289063,823.195983886718750,103.473602294921875,7.020989894866943,10.220610618591309,10.220610618591309,9.000000000000000
111.714294433593750,6267.631835937500000,3791.722167968750000,0.000000000000000,82.073074340820313,82.073074340820313,406.867034912109375,124.330734252929688,6.584431171417236,11.218527793884277,11.218526840209961,9.000000000000000
113.445304870605469,4648.085449218750000,2662.612060546875000,0.000000000000000,72.803482055664063,72.803482055664063,325.112182617187500,137.454391479492188,6.485498905181885,11.984304428100586,11.984304428100586,9.000000000000000
166.788421630859375,5332.652343750000000,2616.337890625000000,0.000000000000000,102.203125000000000,102.203125000000000,941.969055175781250,129.784439086914063,8.770152091979980,8.011779785156250,8.011779785156250,9.000000000000000
180.244033813476563,5343.831054687500000,2780.307617187500000,0.000000000000000,110.577552795410156,110.577552795410156,1191.618530273437500,122.965263366699219,9.373387336730957,7.387837886810303,7.387836933135986,9.000000000000000
115.007972717285156,4076.812744140625000,3882.540039062500000,0.000000000000000,95.449653625488281,95.449653625488281,566.524963378906250,139.333190917968750,6.530200958251953,11.302468299865723,11.302468299865723,9.000000000000000
120.884185791015625,5221.305664062500000,2143.886962890625000,0.000000000000000,112.944915771484375,112.944915771484375,833.768127441406250,115.454483032226563,7.120476245880127,10.089255332946777,10.089256286621094,10.000000000000000
153.654754638671875,5345.798339843750000,2730.102050781250000,0.000000000000000,120.690254211425781,120.690254211425781,1210.132080078125000,116.317543029785156,8.468242645263672,8.288118362426758,8.288118362426758,10.000000000000000
103.430747985839844,5357.431152343750000,2468.813476562500000,0.000000000000000,120.690254211425781,120.690254211425781,814.585083007812500,116.317543029785156,6.318206310272217,11.636672019958496,11.636672973632813,10.000000000000000
88.364166259765625,3562.551757812500000,2425.302734375000000,0.000000000000000,99.200164794921875,99.200164794921875,470.157531738281250,143.893875122070313,5.250464439392090,14.273449897766113,14.273449897766113,10.000000000000000
116.580734252929688,5327.342773437500000,3890.633056640625000,0.000000000000000,82.355278015136719,82.355278015136719,427.515716552734375,123.863990783691406,6.808102130889893,10.909285545349121,10.909284591674805,10.000000000000000
242.863464355468750,5225.911621093750000,2156.483642578125000,0.000000000000000,118.158126831054688,118.158126831054688,1833.292480468750000,121.369041442871094,11.523375511169434,5.767829895019531,5.767829418182373,11.000000000000000
158.699844360351563,5313.413574218750000,2577.366943359375000,0.000000000000000,109.094421386718750,109.094421386718750,1021.230895996093750,129.250946044921875,8.468847274780273,8.333178520202637,8.333177566528320,11.000000000000000
220.336044311523438,3911.566162109375000,3453.435791015625000,0.000000000000000,133.248855590820313,133.248855590820313,2115.216796875000000,120.694122314453125,10.804286003112793,6.200963020324707,6.200963020324707,11.000000000000000
148.188140869140625,6265.611816406250000,3763.153564453125000,0.000000000000000,108.957221984863281,108.957221984863281,951.191406250000000,120.299240112304688,8.189519882202148,8.622230529785156,8.622229576110840,11.000000000000000
202.310333251953125,4093.833984375000000,3896.054931640625000,0.000000000000000,104.314743041992188,104.314743041992188,1190.287475585937500,133.678024291992188,9.994542121887207,6.866000652313232,6.866000652313232,11.000000000000000
288.030029296875000,5217.226562500000000,2181.851074218750000,0.000000000000000,106.557167053222656,106.557167053222656,1768.257568359375000,114.784919738769531,12.995467185974121,4.963074207305908,4.963074207305908,12.000000000000000
90.330368041992188,3910.500244140625000,3454.446044921875000,0.000000000000000,95.216148376464844,95.216148376464844,442.789581298828125,127.791488647460938,5.538486003875732,13.878462791442871,13.878462791442871,12.000000000000000
131.823318481445313,4499.656738281250000,3065.187500000000000,0.000000000000000,102.008567810058594,102.008567810058594,741.665222167968750,125.015731811523438,7.448496818542480,9.623813629150391,9.623814582824707,12.000000000000000
156.740890502929688,5334.520507812500000,2622.937011718750000,0.000000000000000,97.414512634277344,97.414512634277344,804.214660644531250,124.245918273925781,8.467325210571289,8.256437301635742,8.256439208984375,12.000000000000000
163.685409545898438,6301.049316406250000,3775.006835937500000,0.000000000000000,87.850433349609375,87.850433349609375,683.030578613281250,149.540496826171875,8.375061988830566,8.529732704162598,8.529733657836914,12.000000000000000
187.267135620117188,4073.312500000000000,3889.866699218750000,0.000000000000000,103.180961608886719,103.180961608886719,1077.961059570312500,141.799942016601563,9.348163604736328,7.454549789428711,7.454549789428711,12.000000000000000
95.441223144531250,5251.039062500000000,3877.220458984375000,0.000000000000000,104.723083496093750,104.723083496093750,565.930664062500000,121.521430969238281,5.867464065551758,12.503256797790527,12.503254890441895,12.000000000000000
165.444824218750000,6316.958984375000000,3757.751953125000000,0.000000000000000,96.442070007324219,96.442070007324219,832.010253906250000,128.813385009765625,8.733650207519531,8.051556587219238,8.051556587219238,12.000000000000000
167.381988525390625,6287.851074218750000,3769.624755859375000,0.000000000000000,93.780708312988281,93.780708312988281,795.935913085937500,137.973953247070313,8.673860549926758,8.128848075866699,8.128849029541016,12.000000000000000
172.473083496093750,5762.089355468750000,1423.948242187500000,0.000000000000000,108.820594787597656,108.820594787597656,1104.296997070312500,149.338363647460938,8.706176757812500,8.224079132080078,8.224080085754395,12.000000000000000
230.260818481445313,5223.937500000000000,2187.368164062500000,0.000000000000000,106.582397460937500,106.582397460937500,1414.273437500000000,121.631309509277344,11.115325927734375,5.975793838500977,5.975793361663818,12.000000000000000
107.508033752441406,4062.028076171875000,4206.361328125000000,0.000000000000000,131.905776977539063,131.905776977539063,1011.372131347656250,126.865394592285156,6.359070777893066,11.555441856384277,11.555440902709961,12.000000000000000
156.043243408203125,5332.685058593750000,2619.963134765625000,0.000000000000000,106.557167053222656,106.557167053222656,957.971801757812500,114.784919738769531,8.586277961730957,8.133984565734863,8.133983612060547,12.000000000000000
160.175857543945313,5786.874511718750000,1437.854248046875000,0.000000000000000,139.233642578125000,139.233642578125000,1678.911621093750000,129.834808349609375,8.517203330993652,8.323782920837402,8.323782920837402,12.000000000000000
148.619216918945313,5767.549804687500000,1445.766113281250000,0.000000000000000,127.278686523437500,127.278686523437500,1301.753417968750000,127.892356872558594,8.093292236328125,8.834919929504395,8.834921836853027,13.000000000000000
251.337402343750000,5377.538085937500000,2579.245117187500000,0.000000000000000,105.805854797363281,105.805854797363281,1521.314208984375000,143.726196289062500,11.450659751892090,5.897715091705322,5.897714138031006,13.000000000000000
238.099136352539063,5224.220703125000000,2171.781250000000000,0.000000000000000,122.210327148437500,122.210327148437500,1922.719970703125000,120.174957275390625,11.390873908996582,5.839739799499512,5.839739799499512,13.000000000000000
102.708808898925781,3528.844482421875000,2927.344970703125000,0.000000000000000,110.933746337890625,110.933746337890625,683.403930664062500,121.308708190917969,6.214034080505371,11.839355468750000,11.839356422424316,13.000000000000000
284.650848388671875,6273.605957031250000,3770.565429687500000,0.000000000000000,104.409881591796875,104.409881591796875,1677.791748046875000,144.668243408203125,12.440255165100098,5.350248336791992,5.350248336791992,13.000000000000000
235.800079345703125,4076.457275390625000,3894.495361328125000,0.000000000000000,111.116058349609375,111.116058349609375,1574.127929687500000,131.340515136718750,11.143834114074707,5.992357254028320,5.992358207702637,13.000000000000000
193.704910278320313,5230.813476562500000,3873.052490234375000,0.000000000000000,105.888870239257813,105.888870239257813,1174.312500000000000,121.144149780273438,9.885448455810547,6.950460433959961,6.950459480285645,13.000000000000000
88.535827636718750,6412.257324218750000,4097.208984375000000,0.000000000000000,117.479499816894531,117.479499816894531,660.671569824218750,123.530731201171875,5.505412578582764,13.977268218994141,13.977268218994141,13.000000000000000
172.776626586914063,4077.845458984375000,3876.977050781250000,0.000000000000000,100.020851135253906,100.020851135253906,934.562683105468750,125.922439575195313,9.052634239196777,7.671936035156250,7.671936988830566,14.000000000000000
150.811828613281250,4096.590820312500000,4188.205078125000000,0.000000000000000,102.745468139648438,102.745468139648438,860.801757812500000,145.023910522460938,7.939935684204102,9.236319541931152,9.236321449279785,14.000000000000000
408.429779052734375,6323.012207031250000,4109.128417968750000,0.000000000000000,126.003074645996094,126.003074645996094,3506.082275390625000,135.795654296875000,15.853855133056641,3.960040807723999,3.960041284561157,14.000000000000000
144.534912109375000,3990.225097656250000,2206.597167968750000,0.000000000000000,111.947105407714844,111.947105407714844,979.356689453125000,114.939735412597656,8.125164985656738,8.675699234008789,8.675699234008789,14.000000000000000
239.772140502929688,5230.747558593750000,2168.728271484375000,0.000000000000000,123.544189453125000,123.544189453125000,1978.726318359375000,122.645515441894531,11.405149459838867,5.833467483520508,5.833466529846191,14.000000000000000
187.769088745117188,5383.341796875000000,2546.850585937500000,0.000000000000000,128.439010620117188,128.439010620117188,1674.790283203125000,165.364913940429688,9.048179626464844,7.920583248138428,7.920582294464111,14.000000000000000
259.981842041015625,6274.060058593750000,3779.800048828125000,0.000000000000000,113.521766662597656,113.521766662597656,1811.522216796875000,139.005111694335938,11.786112785339355,5.656779766082764,5.656779766082764,14.000000000000000
155.899566650390625,5436.175781250000000,2854.976074218750000,0.000000000000000,128.439010620117188,128.439010620117188,1390.532714843750000,165.364913940429688,7.876268386840820,9.156342506408691,9.156343460083008,14.000000000000000
338.501525878906250,6248.116699218750000,4119.770996093750000,0.000000000000000,129.591964721679688,129.591964721679688,3073.683349609375000,107.042900085449219,14.521852493286133,4.292389869689941,4.292389869689941,15.000000000000000
259.328247070312500,5213.996093750000000,2158.714111328125000,0.000000000000000,113.932319641113281,113.932319641113281,1820.061523437500000,128.105285644531250,11.930486679077148,5.568989753723145,5.568989753723145,15.000000000000000
153.645217895507813,4651.118652343750000,2654.473144531250000,0.000000000000000,92.515304565429688,92.515304565429688,711.031127929687500,125.181182861328125,8.332186698913574,8.402587890625000,8.402588844299316,15.000000000000000
224.145492553710938,3979.717529296875000,2203.228271484375000,0.000000000000000,117.915428161621094,117.915428161621094,1685.053222656250000,126.371551513671875,10.841324806213379,6.220170497894287,6.220171451568604,15.000000000000000
132.321868896484375,5354.509765625000000,2578.804443359375000,0.000000000000000,107.993003845214844,107.993003845214844,834.382629394531250,156.612808227539063,7.049181461334229,10.490422248840332,10.490422248840332,15.000000000000000
166.278091430664063,5565.023925781250000,2847.399658203125000,0.000000000000000,110.425407409667969,110.425407409667969,1096.264892578125000,125.766952514648438,8.810834884643555,7.872070312500000,7.872070312500000,15.000000000000000
153.062698364257813,3987.533935546875000,2221.973632812500000,0.000000000000000,103.122619628906250,103.122619628906250,880.074829101562500,135.815216064453125,8.154909133911133,8.731176376342773,8.731178283691406,16.000000000000000
120.175888061523438,6259.453125000000000,3779.517089843750000,0.000000000000000,90.761642456054688,90.761642456054688,535.259582519531250,143.406356811523438,6.702952861785889,10.982302665710449,10.982302665710449,16.000000000000000
121.008964538574219,6256.031738281250000,4081.201171875000000,0.000000000000000,136.128158569335938,136.128158569335938,1212.427734375000000,109.492324829101563,7.217516422271729,9.990691184997559,9.990691184997559,16.000000000000000
113.614921569824219,4122.448730468750000,4044.904785156250000,0.000000000000000,127.383277893066406,127.383277893066406,996.787597656250000,154.012741088867188,6.288930416107178,11.895318031311035,11.895318031311035,16.000000000000000
254.172195434570313,5213.489746093750000,2161.665039062500000,0.000000000000000,108.410202026367188,108.410202026367188,1615.142211914062500,123.464035034179688,11.843992233276367,5.553637027740479,5.553636550903320,16.000000000000000
106.512924194335938,5308.169433593750000,2611.541259765625000,0.000000000000000,113.000007629394531,113.000007629394531,735.362854003906250,121.923484802246094,6.381555557250977,11.574039459228516,11.574040412902832,16.000000000000000
107.740028381347656,4087.267578125000000,3923.251464843750000,0.000000000000000,121.185569763183594,121.185569763183594,855.502563476562500,133.538360595703125,6.280942440032959,11.665019989013672,11.665019989013672,16.000000000000000
106.001853942871094,3959.229003906250000,2146.045166015625000,0.000000000000000,95.857437133789063,95.857437133789063,526.632263183593750,141.182525634765625,6.105340480804443,12.228313446044922,12.228312492370605,17.000000000000000
162.310333251953125,5250.973144531250000,2202.349853515625000,0.000000000000000,115.253952026367188,115.253952026367188,1165.736083984375000,128.081878662109375,8.625030517578125,8.209538459777832,8.209538459777832,17.000000000000000
132.687728881835938,5340.699218750000000,2576.985107421875000,0.000000000000000,107.036987304687500,107.036987304687500,821.941467285156250,122.397476196289063,7.523068904876709,9.473090171813965,9.473088264465332,17.000000000000000
309.418151855468750,6005.158691406250000,3731.949951171875000,0.000000000000000,96.153450012207031,96.153450012207031,1546.742309570312500,142.252441406250000,13.183836936950684,4.954097270965576,4.954097270965576,17.000000000000000
102.242668151855469,4485.385742187500000,4107.381347656250000,0.000000000000000,101.586929321289063,101.586929321289063,570.492858886718750,138.432189941406250,5.967929840087891,12.511565208435059,12.511567115783691,17.000000000000000
103.017051696777344,4099.281738281250000,3920.820312500000000,0.000000000000000,107.013916015625000,107.013916015625000,637.869750976562500,146.035827636718750,5.911126136779785,12.962213516235352,12.962212562561035,17.000000000000000
128.869186401367188,3932.377197265625000,2198.188476562500000,0.000000000000000,118.709335327148438,118.709335327148438,981.886230468750000,130.636734008789063,7.244065284729004,10.066046714782715,10.066045761108398,18.000000000000000
92.149208068847656,3902.697021484375000,2646.231933593750000,0.000000000000000,137.147033691406250,137.147033691406250,937.144958496093750,113.517501831054688,5.818573474884033,12.965812683105469,12.965811729431152,18.000000000000000
137.343368530273438,4479.608398437500000,4092.290771484375000,0.000000000000000,119.232368469238281,119.232368469238281,1055.694946289062500,119.334228515625000,7.762839317321777,9.114029884338379,9.114028930664063,18.000000000000000
222.489746093750000,6257.334472656250000,3762.749023437500000,0.000000000000000,104.119956970214844,104.119956970214844,1304.128540039062500,132.832748413085938,10.688224792480469,6.359401702880859,6.359401226043701,18.000000000000000
112.637718200683594,4102.499511718750000,3892.047851562500000,0.000000000000000,88.180458068847656,88.180458068847656,473.555572509765625,135.301239013671875,6.477663040161133,11.476389884948730,11.476389884948730,18.000000000000000
89.836380004882813,4505.795410156250000,3824.064208984375000,0.000000000000000,119.232368469238281,119.232368469238281,690.530761718750000,119.334228515625000,5.624823093414307,13.321319580078125,13.321318626403809,18.000000000000000
167.350448608398438,6023.384277343750000,3731.923583984375000,0.000000000000000,104.119956970214844,104.119956970214844,980.928283691406250,132.832748413085938,8.746626853942871,8.176961898803711,8.176961898803711,18.000000000000000
167.984939575195313,4083.129150390625000,3889.185791015625000,0.000000000000000,92.251594543457031,92.251594543457031,772.966125488281250,146.793090820312500,8.573834419250488,8.259380340576172,8.259380340576172,19.000000000000000
134.700210571289063,5276.284667968750000,2214.097900390625000,0.000000000000000,106.032905578613281,106.032905578613281,818.826721191406250,125.581001281738281,7.560556411743164,9.558235168457031,9.558235168457031,19.000000000000000
181.113861083984375,4029.261718750000000,2607.807373046875000,0.000000000000000,148.160980224609375,148.160980224609375,2149.620361328125000,130.715087890625000,9.287532806396484,7.486759185791016,7.486760139465332,19.000000000000000
123.896286010742188,5317.052246093750000,2592.266357421875000,0.000000000000000,100.463600158691406,100.463600158691406,676.111267089843750,123.406723022460938,7.134285449981689,10.121546745300293,10.121546745300293,19.000000000000000
71.283683776855469,5646.590820312500000,3649.612792968750000,0.000000000000000,106.254951477050781,106.254951477050781,435.141906738281250,103.996833801269531,4.875624179840088,15.343424797058105,15.343424797058105,19.000000000000000
106.226860046386719,6252.038085937500000,3719.119628906250000,0.000000000000000,106.816017150878906,106.816017150878906,655.314025878906250,125.070411682128906,6.324934005737305,11.796441078186035,11.796441078186035,19.000000000000000
145.162155151367188,4480.772949218750000,4084.392089843750000,0.000000000000000,112.589347839355469,112.589347839355469,994.925170898437500,124.698371887207031,8.001853942871094,8.877833366394043,8.877833366394043,19.000000000000000
139.955917358398438,3970.381103515625000,2193.967529296875000,0.000000000000000,125.458770751953125,125.458770751953125,1191.065673828125000,134.806289672851563,7.645742893218994,9.499388694763184,9.499386787414551,20.000000000000000
186.924911499023438,3993.284667968750000,2600.102539062500000,0.000000000000000,115.801666259765625,115.801666259765625,1355.311767578125000,167.965179443359375,8.985188484191895,7.937348842620850,7.937348842620850,20.000000000000000
122.456855773925781,5264.507812500000000,2206.333984375000000,0.000000000000000,85.738639831542969,85.738639831542969,486.719421386718750,137.628540039062500,6.875939369201660,10.611866950988770,10.611866950988770,20.000000000000000
233.906188964843750,4093.833984375000000,3872.124755859375000,0.000000000000000,90.371498107910156,90.371498107910156,1032.873291015625000,143.589981079101563,10.901653289794922,6.263012886047363,6.263013362884521,20.000000000000000
184.961517333984375,3726.758544921875000,3207.125976562500000,0.000000000000000,85.213577270507813,85.213577270507813,726.175109863281250,143.107299804687500,9.247105598449707,7.596353054046631,7.596353054046631,20.000000000000000
256.722076416015625,6245.149414062500000,3761.452880859375000,0.000000000000000,107.847793579101563,107.847793579101563,1614.463134765625000,116.405525207519531,12.034871101379395,5.427621841430664,5.427621841430664,20.000000000000000
108.092422485351563,4450.790039062500000,4079.233886718750000,0.000000000000000,85.298454284667969,85.298454284667969,425.226104736328125,136.811264038085938,6.254671573638916,11.894149780273438,11.894149780273438,21.000000000000000
132.341430664062500,3740.839111328125000,3256.294921875000000,0.000000000000000,68.218338012695313,68.218338012695313,332.997131347656250,165.368225097656250,6.945544242858887,11.803783416748047,11.803782463073730,21.000000000000000
88.197563171386719,6272.895507812500000,3790.755126953125000,0.000000000000000,114.221374511718750,114.221374511718750,622.148010253906250,114.054519653320313,5.615869522094727,13.524709701538086,13.524710655212402,21.000000000000000
